Title,Video ID,Statistics
Concepts of Probability | Tutorial | Case Study & Its Respective Questions [Part 1] | Great Learning,KKO2yMT386E,"{'viewCount': '2054', 'likeCount': '23', 'favoriteCount': '0', 'commentCount': '0'}"
Intro to NO SQL - Cassandra | Tutorial for Beginners | Cassandra and Solr [Part 15] | Great Learning,tN7fryzPhUQ,"{'viewCount': '792', 'likeCount': '8', 'favoriteCount': '0', 'commentCount': '1'}"
Intro to NO SQL - Cassandra | Tutorial | Modelling Challenges Examples [Part 14] | Great Learning,Cd2_j7F5mgw,"{'viewCount': '418', 'likeCount': '2', 'favoriteCount': '0', 'commentCount': '0'}"
Intro to NO SQL - Cassandra | Tutorial | Use of Composite PK Demo For Wide Rows [Part 13],RhKMlWv8sTY,"{'viewCount': '509', 'likeCount': '2', 'favoriteCount': '0', 'commentCount': '0'}"
Intro to NO SQL - Cassandra | Tutorial | Eventual Consistency [Part 12] | Great Learning,W0jjyY3FRnI,"{'viewCount': '504', 'likeCount': '2', 'favoriteCount': '0', 'commentCount': '0'}"
Great Lakes DSE experience | Rahul Nair | Data Science | Great Learning,Tvx-Ynpy910,"{'viewCount': '52147', 'likeCount': '29', 'favoriteCount': '0', 'commentCount': '1'}"
Great Lakes DSE experience | Mahendra Shaji | Data Science | Great Learning,K6uFUqO1FyM,"{'viewCount': '38488', 'likeCount': '23', 'favoriteCount': '0', 'commentCount': '4'}"
Great Lakes DSE experience | Balaji V R | Data Science | Great Learning,Ol5AyFK75Ts,"{'viewCount': '44105', 'likeCount': '49', 'favoriteCount': '0', 'commentCount': '2'}"
Great Lakes DSE experience | Suraj Suresh | Data Science | Great Learning,o1a4Rndgido,"{'viewCount': '38165', 'likeCount': '41', 'favoriteCount': '0', 'commentCount': '0'}"
Intro to NO SQL - Cassandra | Tutorial for Beginners | Keyspace AKA Schema [Part 11] |Great Learning,LPmD6faIL2s,"{'viewCount': '715', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '0'}"
Intro to NO SQL - Cassandra | Tutorial | Distributed Workloads  [Part 10] | Great Learning,CMqW_ns-dhY,"{'viewCount': '353', 'likeCount': '2', 'favoriteCount': '0', 'commentCount': '0'}"
Intro to NO SQL - Cassandra | Tutorial for Beginners [Part 9] | Etherpad - Part 2 | Great Learning,ouKIaXbAu-8,"{'viewCount': '320', 'likeCount': '0', 'favoriteCount': '0', 'commentCount': '0'}"
Intro to NO SQL - Cassandra | Tutorial for Beginners | Etherpad Demo [Part 8] | Great Learning,QikCPOmm2dc,"{'viewCount': '435', 'likeCount': '2', 'favoriteCount': '0', 'commentCount': '0'}"
Intro to NO SQL - Cassandra | Tutorial for Beginners | Etherpad [Part 7] | Great Learning,rIJXsUC4h3I,"{'viewCount': '465', 'likeCount': '4', 'favoriteCount': '0', 'commentCount': '1'}"
Intro to NO SQL - Cassandra | Tutorial | Elastic Linear Scalability [Part 6] | Great Learning,SIWGsIGoknM,"{'viewCount': '643', 'likeCount': '9', 'favoriteCount': '0', 'commentCount': '2'}"
Intro to NO SQL - Cassandra | Tutorial | Why the name Cassandra [Part 5] | Great Learning,DtxXeCPcqNI,"{'viewCount': '1344', 'likeCount': '6', 'favoriteCount': '0', 'commentCount': '1'}"
Intro to NO SQL - Cassandra | Tutorial for Beginners | Cap Theorem [Part 4] | Great Learning,Os1yh8YtzEs,"{'viewCount': '1110', 'likeCount': '9', 'favoriteCount': '0', 'commentCount': '0'}"
Intro to NO SQL - Cassandra | Tutorial for Beginners | SQL vs NO SQL [Part 3] | Great Learning,cQI_ufMDcN8,"{'viewCount': '1166', 'likeCount': '6', 'favoriteCount': '0', 'commentCount': '0'}"
Intro to NO SQL - Cassandra | Tutorial for Beginners | Types of NO SQL [Part 2] | Great Learning,ugu6p6bMzfQ,"{'viewCount': '1452', 'likeCount': '13', 'favoriteCount': '0', 'commentCount': '0'}"
Intro to NO SQL - Cassandra | Tutorial | Existing Challenges  [Part 1] | Great Learning,E5ghjWXE4cg,"{'viewCount': '4618', 'likeCount': '55', 'favoriteCount': '0', 'commentCount': '3'}"
Real Time Analytics on Spark Tutorial [Part 11] Spark Demo on EMR Elastic MapReduce | Great Learning,Tx5r38l4j_g,"{'viewCount': '5262', 'likeCount': '24', 'favoriteCount': '0', 'commentCount': '1'}"
5 years of Great Learning | Learning For Life,wk-D_nnIs-o,"{'viewCount': '12055', 'likeCount': '94', 'favoriteCount': '0', 'commentCount': '0'}"
Real Time Analytics on Spark Tutorial [Part 10] | Spark Amazon EMR Elastic MapReduce -Great Learning,fWW7FOQKMxY,"{'viewCount': '13889', 'likeCount': '185', 'favoriteCount': '0', 'commentCount': '5'}"
Real Time Analytics on Spark Tutorial [Part 9] | Reliable Spark streaming | Great Learning,s55fOL-znko,"{'viewCount': '2574', 'likeCount': '22', 'favoriteCount': '0', 'commentCount': '1'}"
Real Time Analytics on Spark Tutorial [Part 8] | Spark Twitter Demo | Great Learning,gf9VtGkQcwM,"{'viewCount': '4629', 'likeCount': '54', 'favoriteCount': '0', 'commentCount': '3'}"
Real Time Analytics on Spark Tutorial [Part 7] | Spark Lab Demo | Great Learning,k1AJzV3VfLo,"{'viewCount': '2020', 'likeCount': '14', 'favoriteCount': '0', 'commentCount': '1'}"
Real Time Analytics on Spark Tutorial [Part 6] | Spark Deployment | Great Learning,lJ5Bkr1M3Zk,"{'viewCount': '1612', 'likeCount': '12', 'favoriteCount': '0', 'commentCount': '0'}"
What Are the Service Models of Cloud Computing? | Nirmallya Mukherjee | Great Learning,ZY5yfsOXl8Y,"{'viewCount': '8026', 'likeCount': '32', 'favoriteCount': '0', 'commentCount': '1'}"
Real Time Analytics on Spark Tutorial [Part 5] | Spark Streaming and Core APIs | Great Learning,XaI5JccwLuE,"{'viewCount': '2025', 'likeCount': '16', 'favoriteCount': '0', 'commentCount': '0'}"
Real Time Analytics on Spark Tutorial [Part 4] | Spark Streaming with IP and OP Connectors,JW7A0bPcIkk,"{'viewCount': '2081', 'likeCount': '17', 'favoriteCount': '0', 'commentCount': '0'}"
Real Time Analytics on Spark Tutorial [Part 3] | Spark Batch and RTA Integration | Great Learning,kF8KxkKCHqQ,"{'viewCount': '2449', 'likeCount': '20', 'favoriteCount': '0', 'commentCount': '0'}"
Real Time Analytics on Spark | Tutorial for Beginners [Part 2] | Usecases on Spark | Great Learning,GgS1ASsJxdA,"{'viewCount': '3543', 'likeCount': '32', 'favoriteCount': '0', 'commentCount': '1'}"
Real Time Analytics on Spark Tutorial [Part 1] | What is RTA & Why We need it? | Great Learning,ix6P6dL6TAw,"{'viewCount': '9742', 'likeCount': '77', 'favoriteCount': '0', 'commentCount': '2'}"
Data Mining | Tutorial for Beginners [Part 9] | NoSQL  Database | Great Learning,JT-MhvsrOfc,"{'viewCount': '855', 'likeCount': '12', 'favoriteCount': '0', 'commentCount': '0'}"
Data Mining | Tutorial for Beginners [Part 8] | NoSQL  Database | Great Learning,8YV-EIgIOvo,"{'viewCount': '925', 'likeCount': '8', 'favoriteCount': '0', 'commentCount': '0'}"
Data Mining | Tutorial for Beginners [Part 7] | Amazon EMR | Great Learning,Bv58YVjOzdo,"{'viewCount': '1031', 'likeCount': '6', 'favoriteCount': '0', 'commentCount': '0'}"
Data Mining | Tutorial for Beginners [Part 6] | Vendors of Hadoop | Great Learning,Ll4658leFNA,"{'viewCount': '841', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '0'}"
Machine Learning on Cloud | Great Learning,f4r7ovHh98E,"{'viewCount': '796', 'likeCount': '15', 'favoriteCount': '0', 'commentCount': '0'}"
Data Mining | Tutorial for Beginners [Part 5] | Big Data Ecosystem | Great Learning,VlDa3edQxtU,"{'viewCount': '1410', 'likeCount': '9', 'favoriteCount': '0', 'commentCount': '0'}"
Data Mining | Tutorial for Beginners [Part 4] | Big Data Ecosystem | Great Learning,KCu8SACku8k,"{'viewCount': '1460', 'likeCount': '12', 'favoriteCount': '0', 'commentCount': '1'}"
Data Mining | Tutorial for Beginners [Part 3] | Storage Systems | Great Learning,49rRqZoGHZg,"{'viewCount': '3728', 'likeCount': '37', 'favoriteCount': '0', 'commentCount': '4'}"
Data Mining | Tutorial for Beginners [Part 2] | Intro to Big Data | Great Learning,JRbwILFVGCI,"{'viewCount': '2339', 'likeCount': '25', 'favoriteCount': '0', 'commentCount': '1'}"
Data Mining | Tutorial for Beginners [Part 1] | Intro to Big Data | Great Learning,bz0N-WP2FQE,"{'viewCount': '11882', 'likeCount': '80', 'favoriteCount': '0', 'commentCount': '3'}"
Why You Should Build a Career in Data Science? | Great Learning,1CCDPGrZywg,"{'viewCount': '127549', 'likeCount': '312', 'favoriteCount': '0', 'commentCount': '3'}"
Big Data on Spark | Tutorial for Beginners [Part 33] | Twitter Streaming using Flume - Demo,AJPx8OyPld8,"{'viewCount': '26551', 'likeCount': '69', 'favoriteCount': '0', 'commentCount': '1'}"
Big Data on Spark | Tutorial for Beginners [Part 32] | Reading AVRO File - Demo | Great Learning,RDGSxJfP2RY,"{'viewCount': '5728', 'likeCount': '26', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data on Spark | Tutorial for Beginners [Part 31] | Flume & Twitter Authorization |Great Learning,dfb_KQhSsyI,"{'viewCount': '2298', 'likeCount': '13', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data on Spark | Tutorial for Beginners [Part 30] | Hive Import | Great Learning,L6KUX4ggrL0,"{'viewCount': '2335', 'likeCount': '11', 'favoriteCount': '0', 'commentCount': '1'}"
Big Data on Spark | Tutorial for Beginners [Part 29] | Sqoop - SplitBY Clause | Great Learning,2XmZHhtupXY,"{'viewCount': '1787', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '1'}"
Big Data on Spark | Tutorial for Beginners [Part 28] | Sqoop Demo | Great Learning,Ak1ZUNf4eKo,"{'viewCount': '1895', 'likeCount': '10', 'favoriteCount': '0', 'commentCount': '2'}"
Big Data on Spark | Tutorial for Beginners [Part 27] | Sqoop on Spark | Great Learning,V7BJCU1EZ9M,"{'viewCount': '2529', 'likeCount': '18', 'favoriteCount': '0', 'commentCount': '1'}"
Big Data on Spark | Tutorial for Beginners [Part 26] | Spark SQL Hive Integration | Great Learning,BQcRjVycZGw,"{'viewCount': '3303', 'likeCount': '18', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data on Spark | Tutorial for Beginners [Part 25] | Spark - Reading from RDBMS | Great Learning,RnAb70aqGa8,"{'viewCount': '2327', 'likeCount': '6', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data on Spark | Tutorial for Beginners [Part 24] | Spark - Reading XML file | Great Learning,25h83vN6x7E,"{'viewCount': '5964', 'likeCount': '36', 'favoriteCount': '0', 'commentCount': '1'}"
Big Data on Spark Tutorial for Beginners [Part 23] Spark - How to Read Parquet File | Great Learning,YcbeP5eh7kE,"{'viewCount': '4146', 'likeCount': '22', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data on Spark | Tutorial for Beginners [Part 22] Spark SQL Demo on Yelp Dataset | Great Learning,kf0qyI9VyD0,"{'viewCount': '3316', 'likeCount': '17', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data on Spark | Tutorial for Beginners [Part 21] | Spark DataFrame Basics | Great Learning,-LczKq6-L2s,"{'viewCount': '3457', 'likeCount': '16', 'favoriteCount': '0', 'commentCount': '2'}"
Big Data on Spark | Tutorial for Beginners [Part 20] | DataFrames in Spark SQL | Great Learning,APooCmhHf4s,"{'viewCount': '2530', 'likeCount': '10', 'favoriteCount': '0', 'commentCount': '0'}"
Cloud at Great Learning in 2018,ZzfsXHRRoGk,"{'viewCount': '13527', 'likeCount': '21', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data on Spark | Tutorial for Beginners [Part 19] | Spark SQL | Great Learning,RR3wSllXDJw,"{'viewCount': '2829', 'likeCount': '18', 'favoriteCount': '0', 'commentCount': '2'}"
Big Data on Spark Tutorial for Beginners [Part 18]| Basic WordCount on External file |Great Learning,3HZxMiIItdU,"{'viewCount': '2519', 'likeCount': '17', 'favoriteCount': '0', 'commentCount': '1'}"
Big Data on Spark Tutorial [Part 17] | RDD - Reading an External file - Demo | Great Learning,zRZ7q8jDFLU,"{'viewCount': '2627', 'likeCount': '10', 'favoriteCount': '0', 'commentCount': '2'}"
5 Years of PGP-BABI | No. 1 Analytics Program in India | Great Learning,vEZDelcOKa8,"{'viewCount': '10102', 'likeCount': '22', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data on Spark | Tutorial for Beginners [Part 16] | Spark - YARN Mode | Great Learning,gDTGvhR5PtM,"{'viewCount': '3026', 'likeCount': '15', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data on Spark | Tutorial for Beginners [Part 15] | RDD - Creation | Great Learning,6-HoXVX9oGA,"{'viewCount': '3179', 'likeCount': '9', 'favoriteCount': '0', 'commentCount': '1'}"
Big Data on Spark | Tutorial for Beginners [Part 14] | RDD - Reading the Data | Great Learning,l-VfQqrXF9A,"{'viewCount': '3205', 'likeCount': '10', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data on Spark | Tutorial for Beginners [Part 13] | Stages in Spark | Great Learning,KZrBD2x4Gsw,"{'viewCount': '10232', 'likeCount': '70', 'favoriteCount': '0', 'commentCount': '5'}"
Big Data on Spark | Tutorial for Beginners [Part 12] | Stages in Spark - Demo | Great Learning,wfYXj5ZrJBQ,"{'viewCount': '3327', 'likeCount': '12', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data on Spark | Tutorial for Beginners [Part 11] | Spark Case Study in Jupyter | Great Learning,L1jPy0uTj2o,"{'viewCount': '5136', 'likeCount': '24', 'favoriteCount': '0', 'commentCount': '1'}"
Big Data on Spark | Tutorial for Beginners [Part 10] | Spark Word Count | Great Learning,e5_RMreJc7U,"{'viewCount': '11057', 'likeCount': '19', 'favoriteCount': '0', 'commentCount': '3'}"
Big Data on Spark | Tutorial for Beginners [Part 9] | Spark Operations - Hands on | Great Learning,X_wN4r-KwwM,"{'viewCount': '7533', 'likeCount': '32', 'favoriteCount': '0', 'commentCount': '2'}"
Will Cloud Be Around in The Next 5 Years? | Deepak Shukla | Great Learning,lAK2V53eROs,"{'viewCount': '3820', 'likeCount': '19', 'favoriteCount': '0', 'commentCount': '1'}"
Big Data on Spark | Tutorial for Beginners [Part 8] | Spark - Actions | Great Learning,VikDA7fIpVY,"{'viewCount': '7385', 'likeCount': '30', 'favoriteCount': '0', 'commentCount': '1'}"
Big Data on Spark | Tutorial for Beginners [Part 7] | Spark Transformations | Great Learning,Ox7IUP_hE60,"{'viewCount': '13570', 'likeCount': '46', 'favoriteCount': '0', 'commentCount': '6'}"
Big Data on Spark | Tutorial for Beginners [Part 6] | RDD Fundamentals | Great Learning,6EZR0Zl8V9g,"{'viewCount': '18045', 'likeCount': '109', 'favoriteCount': '0', 'commentCount': '3'}"
Big Data on Spark | Tutorial for Beginners [Part 5] | More on Spark | Great Learning,M7XeD3wkTVQ,"{'viewCount': '16506', 'likeCount': '66', 'favoriteCount': '0', 'commentCount': '2'}"
Big Data on Spark | Tutorial for Beginners [Part 4] | Spark Vs Hadoop | Great Learning,wgChDuYSNug,"{'viewCount': '10943', 'likeCount': '49', 'favoriteCount': '0', 'commentCount': '4'}"
Big Data on Spark | Tutorial for Beginners [Part 3] | Spark and its Ecosystem | Great Learning,gg2ekHy6s1U,"{'viewCount': '21228', 'likeCount': '138', 'favoriteCount': '0', 'commentCount': '6'}"
Big Data on Spark | Tutorial for Beginners [Part 2] | Spark History and Overview | Great Learning,0dp9Qw-ax5Q,"{'viewCount': '18209', 'likeCount': '116', 'favoriteCount': '0', 'commentCount': '3'}"
Supervised Machine Learning Tutorial for Beginners [Part 16] | Hands on SVM | Building model,aCRpgCPFHYk,"{'viewCount': '1073', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '0'}"
Big Data on Spark | Tutorial for Beginners [Part 1] | Introduction to Spark | Great Learning,HSC4XYW0KrA,"{'viewCount': '38285', 'likeCount': '257', 'favoriteCount': '0', 'commentCount': '5'}"
Supervised Machine Learning Tutorial [Part 15] | Hands on SVM | Dataset and Pair Plotting,wWyCNXnREuc,"{'viewCount': '1374', 'likeCount': '13', 'favoriteCount': '0', 'commentCount': '0'}"
Supervised Machine Learning Tutorial for Beginners [Part 14] | Functional Margin | Great Learning,2fmwtxzq710,"{'viewCount': '1057', 'likeCount': '11', 'favoriteCount': '0', 'commentCount': '0'}"
Supervised Machine Learning Tutorial for Beginners [Part 13] | Objective of Support Vector Machine,qLncOlH8sTw,"{'viewCount': '7556', 'likeCount': '35', 'favoriteCount': '0', 'commentCount': '1'}"
Supervised Machine Learning Tutorial [Part 12] | Advantages and Disadvantages of Logistic Regression,Gd9sm-IpgB4,"{'viewCount': '2467', 'likeCount': '14', 'favoriteCount': '0', 'commentCount': '0'}"
Supervised Machine Learning Tutorial [Part 11] | Hands on Exercise on Logistic Regression,lVmUIFaDcsE,"{'viewCount': '1227', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '0'}"
Supervised Machine Learning Tutorial for Beginners [Part 10] | Logloss Function & its Interpretation,9BwIjB5T-vY,"{'viewCount': '1784', 'likeCount': '24', 'favoriteCount': '0', 'commentCount': '0'}"
Supervised Machine Learning Tutorial [Part 9]| Why Logistic Regression is a Classification Technique,4drSAG1fcfk,"{'viewCount': '1077', 'likeCount': '11', 'favoriteCount': '0', 'commentCount': '0'}"
Supervised Machine Learning Tutorial for Beginners [Part 8] | Hands on Linear Regression,2N3ahj_RC0o,"{'viewCount': '2608', 'likeCount': '21', 'favoriteCount': '0', 'commentCount': '1'}"
Supervised Machine Learning Tutorial for Beginners [Part 7] | Concept of Squared Errors,W7A8U6V2wEc,"{'viewCount': '2390', 'likeCount': '8', 'favoriteCount': '0', 'commentCount': '0'}"
Supervised Machine Learning Tutorial for Beginners [Part 6]  | How to Get the Best Fit Line,4eKthrut8Y0,"{'viewCount': '1191', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '2'}"
Supervised Machine Learning Tutorial for Beginners [Part 5] | Coefficient of Correlation,iuEUSTwambw,"{'viewCount': '1284', 'likeCount': '16', 'favoriteCount': '0', 'commentCount': '1'}"
Supervised Machine Learning Tutorial [Part 4] | How Slope of Line is Measured in Linear Regression,_mxQrxOrI8Y,"{'viewCount': '2832', 'likeCount': '23', 'favoriteCount': '0', 'commentCount': '0'}"
Supervised Machine Learning Tutorial [Part 3] | Linear Models are Linear in Terms of Coefficient,Zmwo85lIGS4,"{'viewCount': '1698', 'likeCount': '14', 'favoriteCount': '0', 'commentCount': '0'}"
Supervised Machine Learning Tutorial for Beginners [Part 2] | Why the Name Linear Regression,QJovmKgFzfk,"{'viewCount': '3443', 'likeCount': '15', 'favoriteCount': '0', 'commentCount': '3'}"
YARN | YARN Architecture in Hadoop | Hadoop YARN | Hadoop Tutorial for Beginners | Hadoop [Part 16],VvdR0AKL6Uc,"{'viewCount': '22132', 'likeCount': '216', 'favoriteCount': '0', 'commentCount': '6'}"
